fill_id,order_id,symbol,strategy,side,price,qty,commission,timestamp_ns
F923,mm_B6813,AAPL,mm,BUY,150.1200,50,0.0500,340600000000
F929,mm_A6816,AAPL,mm,SELL,150.0200,100,0.1000,340700000000
F931,mm_B6817,AAPL,mm,BUY,150.1200,100,0.1000,340800000000
F933,mm_A6820,AAPL,mm,SELL,150.0200,100,0.1000,340900000000
F936,mm_B6831,AAPL,mm,BUY,150.1000,100,0.1000,341500000000
F937,mm_A6834,AAPL,mm,SELL,150.0200,50,0.0500,341600000000
F939,mm_A6834,AAPL,mm,SELL,150.0200,50,0.0500,341600000000
F942,mm_B6835,AAPL,mm,BUY,150.1000,100,0.1000,341700000000
F943,mm_A6838,AAPL,mm,SELL,150.0200,100,0.1000,341800000000
F945,mm_B6839,AAPL,mm,BUY,150.1200,100,0.1000,341900000000
F947,mm_A6842,AAPL,mm,SELL,150.0200,100,0.1000,342000000000
F949,mm_B6843,AAPL,mm,BUY,150.1200,50,0.0500,342100000000
F951,mm_B6843,AAPL,mm,BUY,150.1200,50,0.0500,342100000000
F953,mm_A6846,AAPL,mm,SELL,150.0200,50,0.0500,342200000000
F955,mm_A6846,AAPL,mm,SELL,150.0200,50,0.0500,342200000000
F957,mm_B6847,AAPL,mm,BUY,150.1200,100,0.1000,342300000000
F963,mm_A6850,AAPL,mm,SELL,150.0200,100,0.1000,342400000000
F965,mm_B6851,AAPL,mm,BUY,150.1200,100,0.1000,342500000000
F967,mm_A6854,AAPL,mm,SELL,150.0200,100,0.1000,342600000000
F969,mm_B6855,AAPL,mm,BUY,150.1200,50,0.0500,342700000000
F971,mm_B6855,AAPL,mm,BUY,150.1300,50,0.0500,342700000000
F977,mm_A6858,AAPL,mm,SELL,150.0200,50,0.0500,342800000000
F979,mm_A6858,AAPL,mm,SELL,150.0200,50,0.0500,342800000000
F981,mm_B6859,AAPL,mm,BUY,150.1300,100,0.1000,342900000000
F983,mm_A6862,AAPL,mm,SELL,150.0200,100,0.1000,343000000000
F987,mm_B6863,AAPL,mm,BUY,150.1300,100,0.1000,343100000000
F989,mm_A6866,AAPL,mm,SELL,150.0200,50,0.0500,343200000000
F991,mm_A6866,AAPL,mm,SELL,150.0200,50,0.0500,343200000000
F996,mm_B6935,AAPL,mm,BUY,150.0900,100,0.1000,346700000000
F997,mm_A6938,AAPL,mm,SELL,150.0200,100,0.1000,346800000000
F1000,mm_B6939,AAPL,mm,BUY,150.0900,100,0.1000,346900000000
F1001,mm_A6942,AAPL,mm,SELL,150.0200,50,0.0500,347000000000
F1003,mm_A6942,AAPL,mm,SELL,150.0200,50,0.0500,347000000000
F1008,mm_B6943,AAPL,mm,BUY,150.0900,100,0.1000,347100000000
F1009,mm_A6946,AAPL,mm,SELL,150.0200,100,0.1000,347200000000
F1016,mm_B6957,AAPL,mm,BUY,150.0800,100,0.1000,347800000000
F1017,mm_A6960,AAPL,mm,SELL,150.0200,100,0.1000,347900000000
F1020,mm_B6969,AAPL,mm,BUY,150.0700,100,0.1000,348400000000
F1021,mm_A6972,AAPL,mm,SELL,150.0200,100,0.1000,348500000000
F1024,mm_B6973,AAPL,mm,BUY,150.0800,100,0.1000,348600000000
F1025,mm_A6976,AAPL,mm,SELL,150.0200,50,0.0500,348700000000
F1027,mm_A6976,AAPL,mm,SELL,150.0200,50,0.0500,348700000000
F1030,mm_B7015,AAPL,mm,BUY,150.0500,100,0.1000,350700000000
F1031,mm_A7018,AAPL,mm,SELL,150.0200,100,0.1000,350800000000
F1034,mm_B7021,AAPL,mm,BUY,150.0500,100,0.1000,351000000000
F1035,mm_A7024,AAPL,mm,SELL,150.0200,100,0.1000,351100000000
F1038,mm_B7025,AAPL,mm,BUY,150.0500,100,0.1000,351200000000
F1039,mm_A7028,AAPL,mm,SELL,150.0200,50,0.0500,351300000000
F1041,mm_A7028,AAPL,mm,SELL,150.0100,50,0.0500,351300000000
F1044,mm_B7035,AAPL,mm,BUY,150.0400,100,0.1000,351700000000
F1045,mm_A7038,AAPL,mm,SELL,150.0100,100,0.1000,351800000000
F1047,mm_B7079,AAPL,mm,BUY,150.1300,50,0.0500,353900000000
F1049,mm_B7079,AAPL,mm,BUY,150.1300,50,0.0500,353900000000
F1053,mm_A7082,AAPL,mm,SELL,150.0100,100,0.1000,354000000000
F1055,mm_B7085,AAPL,mm,BUY,150.1300,100,0.1000,354200000000
F1061,mm_A7088,AAPL,mm,SELL,150.0100,50,0.0500,354300000000
F1063,mm_A7088,AAPL,mm,SELL,150.0100,50,0.0500,354300000000
F1065,mm_B7089,AAPL,mm,BUY,150.1300,100,0.1000,354400000000
F1071,mm_A7092,AAPL,mm,SELL,150.0100,100,0.1000,354500000000
F1073,mm_B7093,AAPL,mm,BUY,150.1300,50,0.0500,354600000000
F1075,mm_B7093,AAPL,mm,BUY,150.1300,50,0.0500,354600000000
F1079,mm_A7096,AAPL,mm,SELL,150.0100,100,0.1000,354700000000
F1082,mm_B7103,AAPL,mm,BUY,150.1000,100,0.1000,355100000000
F1083,mm_A7106,AAPL,mm,SELL,150.0100,50,0.0500,355200000000
F1085,mm_A7106,AAPL,mm,SELL,150.0100,50,0.0500,355200000000
F1088,mm_B7107,AAPL,mm,BUY,150.1000,100,0.1000,355300000000
F1089,mm_A7110,AAPL,mm,SELL,150.0100,100,0.1000,355400000000
F1091,mm_B7117,AAPL,mm,BUY,150.1300,100,0.1000,355800000000
F1095,mm_A7120,AAPL,mm,SELL,150.0100,100,0.1000,355900000000
F1097,mm_B7121,AAPL,mm,BUY,150.1300,100,0.1000,356000000000
F1099,mm_A7124,AAPL,mm,SELL,150.0100,50,0.0500,356100000000
F1101,mm_A7124,AAPL,mm,SELL,150.0100,50,0.0500,356100000000
F1103,mm_B7125,AAPL,mm,BUY,150.1300,50,0.0500,356200000000
F1105,mm_B7125,AAPL,mm,BUY,150.1300,50,0.0500,356200000000
F1107,mm_A7128,AAPL,mm,SELL,150.0100,100,0.1000,356300000000
F1109,mm_B7129,AAPL,mm,BUY,150.1300,100,0.1000,356400000000
F1111,mm_A7132,AAPL,mm,SELL,150.0100,100,0.1000,356500000000
F1113,mm_B7133,AAPL,mm,BUY,150.1300,100,0.1000,356600000000
F1115,mm_A7136,AAPL,mm,SELL,150.0100,50,0.0500,356700000000
F1117,mm_A7136,AAPL,mm,SELL,150.0100,50,0.0500,356700000000
F1121,mm_B7139,AAPL,mm,BUY,150.1300,50,0.0500,356900000000
F1123,mm_B7139,AAPL,mm,BUY,150.1300,50,0.0500,356900000000
F1125,mm_A7142,AAPL,mm,SELL,150.0100,100,0.1000,357000000000
F1127,mm_B7143,AAPL,mm,BUY,150.1300,100,0.1000,357100000000
F1133,mm_A7146,AAPL,mm,SELL,150.0100,50,0.0500,357200000000
F1135,mm_A7146,AAPL,mm,SELL,150.0100,50,0.0500,357200000000
F1137,mm_B7147,AAPL,mm,BUY,150.1300,100,0.1000,357300000000
F1139,mm_A7150,AAPL,mm,SELL,150.0100,100,0.1000,357400000000
F1142,mm_B7151,AAPL,mm,BUY,150.1200,100,0.1000,357500000000
F1143,mm_A7154,AAPL,mm,SELL,150.0100,100,0.1000,357600000000
F1146,mm_B7155,AAPL,mm,BUY,150.1200,100,0.1000,357700000000
F1147,mm_A7158,AAPL,mm,SELL,150.0100,50,0.0500,357800000000
F1149,mm_A7158,AAPL,mm,SELL,150.0100,50,0.0500,357800000000
F1152,mm_B7161,AAPL,mm,BUY,150.1200,100,0.1000,358000000000
F1153,mm_A7164,AAPL,mm,SELL,150.0100,100,0.1000,358100000000
F1155,mm_B7165,AAPL,mm,BUY,150.1300,50,0.0500,358200000000
F1157,mm_B7165,AAPL,mm,BUY,150.1300,50,0.0500,358200000000
F1159,mm_A7168,AAPL,mm,SELL,150.0100,100,0.1000,358300000000
F1161,mm_B7169,AAPL,mm,BUY,150.1300,100,0.1000,358400000000
F1167,mm_A7172,AAPL,mm,SELL,150.0100,50,0.0500,358500000000
F1169,mm_A7172,AAPL,mm,SELL,150.0100,50,0.0500,358500000000
F1171,mm_B7173,AAPL,mm,BUY,150.1300,100,0.1000,358600000000
F1177,mm_A7176,AAPL,mm,SELL,150.0100,100,0.1000,358700000000
F1179,mm_B7177,AAPL,mm,BUY,150.1300,50,0.0500,358800000000
F1181,mm_B7177,AAPL,mm,BUY,150.1300,50,0.0500,358800000000
F1185,mm_A7180,AAPL,mm,SELL,150.0000,100,0.1000,358900000000
F1187,mm_B7181,AAPL,mm,BUY,150.1300,100,0.1000,359000000000
F1189,mm_A7184,AAPL,mm,SELL,150.0000,50,0.0500,359100000000
F1191,mm_A7184,AAPL,mm,SELL,150.0000,50,0.0500,359100000000
F1193,mm_B7185,AAPL,mm,BUY,150.1300,100,0.1000,359200000000
F1195,mm_A7188,AAPL,mm,SELL,150.0000,100,0.1000,359300000000
F1197,mm_B7189,AAPL,mm,BUY,150.1300,50,0.0500,359400000000
F1199,mm_B7189,AAPL,mm,BUY,150.1300,50,0.0500,359400000000
F1201,mm_A7192,AAPL,mm,SELL,150.0000,100,0.1000,359500000000
F1203,mm_B7193,AAPL,mm,BUY,150.1300,100,0.1000,359600000000
F1205,mm_A7196,AAPL,mm,SELL,150.0000,50,0.0500,359700000000
F1207,mm_A7196,AAPL,mm,SELL,150.0000,50,0.0500,359700000000
F1209,mm_B7201,AAPL,mm,BUY,150.1300,100,0.1000,360000000000
F1211,mm_A7204,AAPL,mm,SELL,150.0000,100,0.1000,360100000000
F1213,mm_B7205,AAPL,mm,BUY,150.1300,50,0.0500,360200000000
F1215,mm_B7205,AAPL,mm,BUY,150.1400,50,0.0500,360200000000
F1217,mm_A7208,AAPL,mm,SELL,150.0000,100,0.1000,360300000000
F1219,mm_B7209,AAPL,mm,BUY,150.1400,100,0.1000,360400000000
F1221,mm_A7212,AAPL,mm,SELL,150.0000,50,0.0500,360500000000
F1223,mm_A7212,AAPL,mm,SELL,150.0000,50,0.0500,360500000000
F1225,mm_B7213,AAPL,mm,BUY,150.1400,100,0.1000,360600000000
F1227,mm_A7216,AAPL,mm,SELL,150.0000,100,0.1000,360700000000
F1229,mm_B7217,AAPL,mm,BUY,150.1400,50,0.0500,360800000000
F1231,mm_B7217,AAPL,mm,BUY,150.1400,50,0.0500,360800000000
F1233,mm_A7220,AAPL,mm,SELL,150.0000,100,0.1000,360900000000
F1235,mm_B7245,AAPL,mm,BUY,150.1400,100,0.1000,362200000000
F1237,mm_A7248,AAPL,mm,SELL,150.0000,50,0.0500,362300000000
F1239,mm_A7248,AAPL,mm,SELL,150.0000,50,0.0500,362300000000
F1241,mm_B7249,AAPL,mm,BUY,150.1400,100,0.1000,362400000000
F1243,mm_A7252,AAPL,mm,SELL,150.0000,100,0.1000,362500000000
F1248,mm_B7257,AAPL,mm,BUY,150.1300,100,0.1000,362800000000
F1249,mm_A7260,AAPL,mm,SELL,150.0000,50,0.0500,362900000000
F1251,mm_A7260,AAPL,mm,SELL,150.0000,50,0.0500,362900000000
F1255,mm_B7261,AAPL,mm,BUY,150.1400,50,0.0500,363000000000
F1257,mm_B7261,AAPL,mm,BUY,150.1400,50,0.0500,363000000000
F1259,mm_A7264,AAPL,mm,SELL,150.0000,100,0.1000,363100000000
F1265,mm_B7265,AAPL,mm,BUY,150.1400,100,0.1000,363200000000
F1267,mm_A7268,AAPL,mm,SELL,150.0000,100,0.1000,363300000000
F1269,mm_B7269,AAPL,mm,BUY,150.1400,100,0.1000,363400000000
F1271,mm_A7272,AAPL,mm,SELL,150.0000,100,0.1000,363500000000
F1273,mm_B7273,AAPL,mm,BUY,150.1400,50,0.0500,363600000000
F1275,mm_B7273,AAPL,mm,BUY,150.1400,50,0.0500,363600000000
F1281,mm_A7276,AAPL,mm,SELL,150.0000,50,0.0500,363700000000
F1283,mm_A7276,AAPL,mm,SELL,149.9900,50,0.0500,363700000000
F1285,mm_B7277,AAPL,mm,BUY,150.1400,100,0.1000,363800000000
F1291,mm_A7280,AAPL,mm,SELL,149.9900,100,0.1000,363900000000
F1293,mm_B7281,AAPL,mm,BUY,150.1400,100,0.1000,364000000000
F1297,mm_A7284,AAPL,mm,SELL,149.9900,100,0.1000,364100000000
F1299,mm_B7285,AAPL,mm,BUY,150.1400,50,0.0500,364200000000
F1301,mm_B7285,AAPL,mm,BUY,150.1400,50,0.0500,364200000000
F1303,mm_A7288,AAPL,mm,SELL,149.9900,50,0.0500,364300000000
F1305,mm_A7288,AAPL,mm,SELL,149.9900,50,0.0500,364300000000
F1307,mm_B7289,AAPL,mm,BUY,150.1400,100,0.1000,364400000000
F1309,mm_A7292,AAPL,mm,SELL,149.9900,100,0.1000,364500000000
F1312,mm_B7297,AAPL,mm,BUY,150.1300,100,0.1000,364800000000
F1313,mm_A7300,AAPL,mm,SELL,149.9900,100,0.1000,364900000000
F1316,mm_B7321,AAPL,mm,BUY,150.0600,100,0.1000,366000000000
F1321,mm_A7324,AAPL,mm,SELL,149.9900,100,0.1000,366100000000
F1328,mm_B7379,AAPL,mm,BUY,150.1000,100,0.1000,368900000000
F1329,mm_A7382,AAPL,mm,SELL,149.9900,100,0.1000,369000000000
F1336,mm_B7399,AAPL,mm,BUY,150.0900,100,0.1000,369900000000
F1337,mm_A7402,AAPL,mm,SELL,149.9900,100,0.1000,370000000000
F1342,mm_B7407,AAPL,mm,BUY,150.0900,100,0.1000,370300000000
F1343,mm_A7410,AAPL,mm,SELL,149.9900,50,0.0500,370400000000
F1345,mm_A7410,AAPL,mm,SELL,149.9900,50,0.0500,370400000000
F1348,mm_B7435,AAPL,mm,BUY,150.0800,100,0.1000,371700000000
F1349,mm_A7438,AAPL,mm,SELL,149.9900,100,0.1000,371800000000
F1352,mm_B7439,AAPL,mm,BUY,150.0800,100,0.1000,371900000000
F1353,mm_A7442,AAPL,mm,SELL,149.9900,100,0.1000,372000000000
F1356,mm_B7461,AAPL,mm,BUY,150.0700,100,0.1000,373000000000
F1357,mm_A7464,AAPL,mm,SELL,149.9900,50,0.0500,373100000000
F1359,mm_A7464,AAPL,mm,SELL,149.9900,50,0.0500,373100000000
F1362,mm_B7483,AAPL,mm,BUY,150.0700,100,0.1000,374100000000
F1363,mm_A7486,AAPL,mm,SELL,149.9900,100,0.1000,374200000000
F1366,mm_B7491,AAPL,mm,BUY,150.0700,100,0.1000,374500000000
F1367,mm_A7494,AAPL,mm,SELL,149.9900,100,0.1000,374600000000
F1370,mm_B7505,AAPL,mm,BUY,150.0600,100,0.1000,375200000000
F1371,mm_A7508,AAPL,mm,SELL,149.9900,50,0.0500,375300000000
F1373,mm_A7508,AAPL,mm,SELL,149.9900,50,0.0500,375300000000
F1376,mm_B7521,AAPL,mm,BUY,150.0600,100,0.1000,376000000000
F1377,mm_A7524,AAPL,mm,SELL,149.9900,100,0.1000,376100000000
F1380,mm_B7583,AAPL,mm,BUY,150.0700,100,0.1000,379100000000
F1381,mm_A7586,AAPL,mm,SELL,149.9900,100,0.1000,379200000000
F1384,mm_B7595,AAPL,mm,BUY,150.0600,100,0.1000,379700000000
F1385,mm_A7598,AAPL,mm,SELL,149.9900,50,0.0500,379800000000
F1387,mm_A7598,AAPL,mm,SELL,149.9900,50,0.0500,379800000000
F1390,mm_B7657,AAPL,mm,BUY,150.0200,100,0.1000,382800000000
F1391,mm_A7660,AAPL,mm,SELL,149.9900,100,0.1000,382900000000
F1394,mm_B7667,AAPL,mm,BUY,150.0200,100,0.1000,383300000000
F1395,mm_A7670,AAPL,mm,SELL,149.9900,100,0.1000,383400000000
F1402,mm_B7671,AAPL,mm,BUY,150.0100,100,0.1000,383500000000
F1403,mm_A7674,AAPL,mm,SELL,149.9900,100,0.1000,383600000000
F1406,mm_B7675,AAPL,mm,BUY,150.0100,100,0.1000,383700000000
F1407,mm_A7678,AAPL,mm,SELL,149.9900,100,0.1000,383800000000
F1414,mm_B7695,AAPL,mm,BUY,150.0000,100,0.1000,384700000000
F1415,mm_A7698,AAPL,mm,SELL,149.9900,100,0.1000,384800000000
F1420,mm_B7765,AAPL,mm,BUY,150.0200,100,0.1000,388200000000
F1421,mm_A7768,AAPL,mm,SELL,149.9800,50,0.0500,388300000000
F1423,mm_A7768,AAPL,mm,SELL,149.9800,50,0.0500,388300000000
F1428,mm_B7769,AAPL,mm,BUY,150.0200,100,0.1000,388400000000
F1429,mm_A7772,AAPL,mm,SELL,149.9800,100,0.1000,388500000000
F1432,mm_B7803,AAPL,mm,BUY,150.0300,100,0.1000,390100000000
F1433,mm_A7806,AAPL,mm,SELL,149.9800,50,0.0500,390200000000
F1435,mm_A7806,AAPL,mm,SELL,149.9800,50,0.0500,390200000000
F1438,mm_B7807,AAPL,mm,BUY,150.0200,100,0.1000,390300000000
F1439,mm_A7810,AAPL,mm,SELL,149.9800,100,0.1000,390400000000
F1442,mm_B7843,AAPL,mm,BUY,150.0200,100,0.1000,392100000000
F1443,mm_A7846,AAPL,mm,SELL,149.9800,100,0.1000,392200000000
F1450,mm_B7853,AAPL,mm,BUY,150.0200,100,0.1000,392600000000
F1451,mm_A7856,AAPL,mm,SELL,149.9800,100,0.1000,392700000000
F1454,mm_B7907,AAPL,mm,BUY,150.0400,100,0.1000,395300000000
F1455,mm_A7910,AAPL,mm,SELL,149.9800,100,0.1000,395400000000
F1462,mm_B7913,AAPL,mm,BUY,150.0400,100,0.1000,395600000000
F1463,mm_A7916,AAPL,mm,SELL,149.9800,100,0.1000,395700000000
F1466,mm_B7917,AAPL,mm,BUY,150.0400,100,0.1000,395800000000
F1467,mm_A7920,AAPL,mm,SELL,149.9800,100,0.1000,395900000000
F1582,mm_A8700,AAPL,mm,SELL,150.0700,100,0.1000,434900000000
F1585,mm_B8701,AAPL,mm,BUY,150.1400,100,0.1000,435000000000
F1647,mm_A9152,AAPL,mm,SELL,149.9700,100,0.1000,457500000000
F1649,mm_B9153,AAPL,mm,BUY,150.1400,50,0.0500,457600000000
F1651,mm_B9153,AAPL,mm,BUY,150.1400,50,0.0500,457600000000
F1653,mm_A9156,AAPL,mm,SELL,149.9700,100,0.1000,457700000000
F1655,mm_B9157,AAPL,mm,BUY,150.1400,100,0.1000,457800000000
F1657,mm_A9160,AAPL,mm,SELL,149.9700,50,0.0500,457900000000
F1659,mm_A9160,AAPL,mm,SELL,149.9700,50,0.0500,457900000000
F1661,mm_B9161,AAPL,mm,BUY,150.1500,100,0.1000,458000000000
F1663,mm_A9164,AAPL,mm,SELL,149.9700,100,0.1000,458100000000
F1665,mm_B9165,AAPL,mm,BUY,150.1500,50,0.0500,458200000000
F1667,mm_B9165,AAPL,mm,BUY,150.1500,50,0.0500,458200000000
F1669,mm_A9168,AAPL,mm,SELL,149.9700,100,0.1000,458300000000
F1671,mm_B9169,AAPL,mm,BUY,150.1500,100,0.1000,458400000000
F1673,mm_A9172,AAPL,mm,SELL,149.9700,50,0.0500,458500000000
F1675,mm_A9172,AAPL,mm,SELL,149.9700,50,0.0500,458500000000
F1677,mm_B9173,AAPL,mm,BUY,150.1500,100,0.1000,458600000000
F1679,mm_A9176,AAPL,mm,SELL,149.9700,100,0.1000,458700000000
F1681,mm_B9177,AAPL,mm,BUY,150.1500,50,0.0500,458800000000
F1683,mm_B9177,AAPL,mm,BUY,150.1500,50,0.0500,458800000000
F1685,mm_A9180,AAPL,mm,SELL,149.9700,100,0.1000,458900000000
F1687,mm_B9181,AAPL,mm,BUY,150.1500,100,0.1000,459000000000
F1689,mm_A9184,AAPL,mm,SELL,149.9700,50,0.0500,459100000000
F1691,mm_A9184,AAPL,mm,SELL,149.9700,50,0.0500,459100000000
F1693,mm_B9185,AAPL,mm,BUY,150.1500,100,0.1000,459200000000
F1695,mm_A9188,AAPL,mm,SELL,149.9700,100,0.1000,459300000000
F1697,mm_B9189,AAPL,mm,BUY,150.1500,50,0.0500,459400000000
F1699,mm_B9189,AAPL,mm,BUY,150.1500,50,0.0500,459400000000
F1701,mm_A9192,AAPL,mm,SELL,149.9700,100,0.1000,459500000000
F1703,mm_B9193,AAPL,mm,BUY,150.1500,100,0.1000,459600000000
F1705,mm_A9196,AAPL,mm,SELL,149.9700,50,0.0500,459700000000
F1707,mm_A9196,AAPL,mm,SELL,149.9600,50,0.0500,459700000000
F1709,mm_B9197,AAPL,mm,BUY,150.1500,100,0.1000,459800000000
F1711,mm_A9200,AAPL,mm,SELL,149.9600,100,0.1000,459900000000
F1713,mm_B9201,AAPL,mm,BUY,150.1500,50,0.0500,460000000000
F1715,mm_B9201,AAPL,mm,BUY,150.1500,50,0.0500,460000000000
F1717,mm_A9204,AAPL,mm,SELL,149.9600,100,0.1000,460100000000
F1719,mm_B9205,AAPL,mm,BUY,150.1500,100,0.1000,460200000000
F1721,mm_A9208,AAPL,mm,SELL,149.9600,50,0.0500,460300000000
F1723,mm_A9208,AAPL,mm,SELL,149.9600,50,0.0500,460300000000
F1725,mm_B9209,AAPL,mm,BUY,150.1500,100,0.1000,460400000000
F1727,mm_A9212,AAPL,mm,SELL,149.9600,100,0.1000,460500000000
F1729,mm_B9213,AAPL,mm,BUY,150.1500,50,0.0500,460600000000
F1731,mm_B9213,AAPL,mm,BUY,150.1500,50,0.0500,460600000000
F1739,mm_A9218,AAPL,mm,SELL,149.9600,100,0.1000,460800000000
F1745,mm_B9219,AAPL,mm,BUY,150.1500,100,0.1000,460900000000
F1747,mm_A9246,AAPL,mm,SELL,149.9600,100,0.1000,462200000000
F1753,mm_B9247,AAPL,mm,BUY,150.1500,100,0.1000,462300000000
F1850,mm_A10034,AAPL,mm,SELL,149.9900,100,0.1000,501600000000
F1855,mm_B10035,AAPL,mm,BUY,150.1500,100,0.1000,501700000000
F1857,mm_A10050,AAPL,mm,SELL,149.9500,100,0.1000,502400000000
F1859,mm_B10051,AAPL,mm,BUY,150.1500,100,0.1000,502500000000
F1861,mm_A10054,AAPL,mm,SELL,149.9500,100,0.1000,502600000000
F1863,mm_B10055,AAPL,mm,BUY,150.1500,50,0.0500,502700000000
F1865,mm_B10055,AAPL,mm,BUY,150.1500,50,0.0500,502700000000
F1867,mm_A10058,AAPL,mm,SELL,149.9500,50,0.0500,502800000000
F1869,mm_A10058,AAPL,mm,SELL,149.9500,50,0.0500,502800000000
F1871,mm_B10059,AAPL,mm,BUY,150.1500,100,0.1000,502900000000
F1873,mm_A10062,AAPL,mm,SELL,149.9500,100,0.1000,503000000000
F1879,mm_B10063,AAPL,mm,BUY,150.1500,100,0.1000,503100000000
F1883,mm_A10066,AAPL,mm,SELL,149.9500,100,0.1000,503200000000
F1885,mm_B10067,AAPL,mm,BUY,150.1500,50,0.0500,503300000000
F1887,mm_B10067,AAPL,mm,BUY,150.1500,50,0.0500,503300000000
F1889,mm_A10070,AAPL,mm,SELL,149.9500,50,0.0500,503400000000
F1891,mm_A10070,AAPL,mm,SELL,149.9500,50,0.0500,503400000000
F1893,mm_B10071,AAPL,mm,BUY,150.1500,100,0.1000,503500000000
F1895,mm_A10074,AAPL,mm,SELL,149.9500,100,0.1000,503600000000
F1901,mm_B10075,AAPL,mm,BUY,150.1500,100,0.1000,503700000000
F1905,mm_A10078,AAPL,mm,SELL,149.9500,100,0.1000,503800000000
F1911,mm_B10079,AAPL,mm,BUY,150.1500,50,0.0500,503900000000
F1913,mm_B10079,AAPL,mm,BUY,150.1500,50,0.0500,503900000000
F1917,mm_A10082,AAPL,mm,SELL,149.9500,50,0.0500,504000000000
F1919,mm_A10082,AAPL,mm,SELL,149.9400,50,0.0500,504000000000
F1925,mm_B10083,AAPL,mm,BUY,150.1500,100,0.1000,504100000000
F1927,mm_A10086,AAPL,mm,SELL,149.9400,50,0.0500,504200000000
F1929,mm_A10086,AAPL,mm,SELL,149.9400,50,0.0500,504200000000
F1931,mm_B10087,AAPL,mm,BUY,150.1500,100,0.1000,504300000000
F1933,mm_A10090,AAPL,mm,SELL,149.9400,100,0.1000,504400000000
F1935,mm_B10091,AAPL,mm,BUY,150.1500,50,0.0500,504500000000
F1937,mm_B10091,AAPL,mm,BUY,150.1500,50,0.0500,504500000000
F1941,mm_A10094,AAPL,mm,SELL,149.9400,50,0.0500,504600000000
F1943,mm_A10094,AAPL,mm,SELL,149.9400,50,0.0500,504600000000
F1945,mm_B10095,AAPL,mm,BUY,150.1500,100,0.1000,504700000000
F1947,mm_A10098,AAPL,mm,SELL,149.9400,100,0.1000,504800000000
F1949,mm_B10099,AAPL,mm,BUY,150.1500,100,0.1000,504900000000
F1951,mm_A10102,AAPL,mm,SELL,149.9400,100,0.1000,505000000000
F1953,mm_B10103,AAPL,mm,BUY,150.1500,50,0.0500,505100000000
F1955,mm_B10103,AAPL,mm,BUY,150.1500,50,0.0500,505100000000
F1957,mm_A10106,AAPL,mm,SELL,149.9400,50,0.0500,505200000000
F1959,mm_A10106,AAPL,mm,SELL,149.9400,50,0.0500,505200000000
F1961,mm_B10107,AAPL,mm,BUY,150.1500,100,0.1000,505300000000
F1963,mm_A10110,AAPL,mm,SELL,149.9400,100,0.1000,505400000000
F1965,mm_B10111,AAPL,mm,BUY,150.1500,100,0.1000,505500000000
F1967,mm_A10114,AAPL,mm,SELL,149.9400,100,0.1000,505600000000
F1969,mm_B10115,AAPL,mm,BUY,150.1500,50,0.0500,505700000000
F1971,mm_B10115,AAPL,mm,BUY,150.1500,50,0.0500,505700000000
F1973,mm_A10118,AAPL,mm,SELL,149.9400,50,0.0500,505800000000
F1975,mm_A10118,AAPL,mm,SELL,149.9400,50,0.0500,505800000000
F1977,mm_B10119,AAPL,mm,BUY,150.1500,100,0.1000,505900000000
F1979,mm_A10122,AAPL,mm,SELL,149.9400,100,0.1000,506000000000
F1981,mm_B10123,AAPL,mm,BUY,150.1500,100,0.1000,506100000000
F1983,mm_A10126,AAPL,mm,SELL,149.9400,100,0.1000,506200000000
F1985,mm_B10127,AAPL,mm,BUY,150.1500,50,0.0500,506300000000
F1987,mm_B10127,AAPL,mm,BUY,150.1500,50,0.0500,506300000000
F1989,mm_A10130,AAPL,mm,SELL,149.9400,50,0.0500,506400000000
F1991,mm_A10130,AAPL,mm,SELL,149.9400,50,0.0500,506400000000
F1997,mm_B10131,AAPL,mm,BUY,150.1500,100,0.1000,506500000000
F2003,mm_A10134,AAPL,mm,SELL,149.9400,100,0.1000,506600000000
F2005,mm_B10135,AAPL,mm,BUY,150.1500,100,0.1000,506700000000
F2007,mm_A10138,AAPL,mm,SELL,149.9400,100,0.1000,506800000000
F2009,mm_B10139,AAPL,mm,BUY,150.1500,50,0.0500,506900000000
F2011,mm_B10139,AAPL,mm,BUY,150.1500,50,0.0500,506900000000
F2013,mm_A10142,AAPL,mm,SELL,149.9400,50,0.0500,507000000000
F2015,mm_A10142,AAPL,mm,SELL,149.9400,50,0.0500,507000000000
F2017,mm_B10143,AAPL,mm,BUY,150.1500,100,0.1000,507100000000
F2019,mm_A10146,AAPL,mm,SELL,149.9400,100,0.1000,507200000000
F2021,mm_B10147,AAPL,mm,BUY,150.1500,100,0.1000,507300000000
F2023,mm_A10154,AAPL,mm,SELL,149.9400,100,0.1000,507600000000
F2025,mm_B10155,AAPL,mm,BUY,150.1500,50,0.0500,507700000000
F2027,mm_B10155,AAPL,mm,BUY,150.1600,50,0.0500,507700000000
F2182,mm_A10968,AAPL,mm,SELL,149.9400,100,0.1000,548300000000
F2186,mm_B11025,AAPL,mm,BUY,150.1000,100,0.1000,551200000000
F2242,mm_B11199,AAPL,mm,BUY,149.7300,100,0.1000,559900000000
F2243,mm_A11202,AAPL,mm,SELL,149.7200,100,0.1000,560000000000
F2256,mm_B11373,AAPL,mm,BUY,149.6100,50,0.0500,568600000000
F2257,mm_A11386,AAPL,mm,SELL,149.6100,50,0.0500,569200000000
F2258,mm_B11373,AAPL,mm,BUY,149.6100,50,0.0500,569200000000
